game_type,map_type,win_point
1,Savage_Main,"[[67611.375, 229581.71875]]"
2,Desert_Main,"[[513293.84375, 591013.125], [513188.84375, 590835.375]]"
4,Erangel_Main,"[[326870.5, 639013.8125], [316660.875, 648572.25], [328335.9375, 638717.875]]"
1,Range_Main,"[[128073, 140520.515625], [128347.328125, 140524.875]]"
1,Erangel_Main,"[[503616.78125, 464262.1875]]"
2,Erangel_Main,"[[404578.65625, 425162.46875], [404224.40625, 424772.625]]"
1,Range_Main,"[[146667.21875, 101268.359375], [136152.984375, 143999.78125]]"
4,Savage_Main,"[[268954.1875, 201117.234375], [273294.15625, 198441.375], [270858.03125, 200848.890625], [270749.78125, 200832.375]]"
4,Erangel_Main,"[[233156.75, 394521.875], [229083.4375, 395060.0625], [231448.859375, 394604.28125], [230348.171875, 394415.78125]]"
4,Desert_Main,"[[569420.8125, 389544.15625], [571423.875, 388364.1875]]"
4,Desert_Main,"[[418491.78125, 231434.359375], [419970.34375, 232250.25], [419918.625, 232317.140625]]"
4,Desert_Main,"[[472002.5, 256401], [470441.15625, 256537.296875]]"
4,Erangel_Main,"[[598757.5625, 419132.78125], [599857.125, 423721.5], [608378.75, 420988.4375]]"
4,Savage_Main,"[[283165.3125, 265528.3125], [283384.8125, 264848.5], [283193.59375, 261962.21875], [284062.90625, 264994.375]]"
4,Erangel_Main,"[[432149.9375, 181045.53125]]"
2,Savage_Main,"[[356367.03125, 236455], [355198.90625, 237066.8125]]"
1,Savage_Main,"[[313644.71875, 127537.5546875]]"
2,Desert_Main,"[[216552.671875, 352777.75], [217569.03125, 351297.5]]"
1,Erangel_Main,"[[394848.1875, 354810.875]]"
4,Erangel_Main,"[[564791.5625, 143823.65625], [568231.1875, 144171.453125], [576698.375, 146543.390625], [566977.0625, 147211.609375]]"
4,Desert_Main,"[[319880.1875, 494663.15625], [318455.34375, 496467.28125]]"
1,Range_Main,"[[144510.890625, 138645.140625], [145197.84375, 138623.453125]]"
4,Desert_Main,"[[384371.90625, 533151.5], [384133.34375, 535073.125]]"
2,Desert_Main,"[[227265.609375, 506393.0625]]"
4,Savage_Main,"[[247583.15625, 206561.03125], [247616.9375, 206674.53125]]"
4,Desert_Main,"[[430006.5625, 474797.1875], [432854.1875, 474152.34375], [425852.90625, 474751.875]]"
4,Savage_Main,"[[206834.8125, 105074.125], [200062.59375, 104256.046875], [200562.75, 102235.65625]]"
4,Erangel_Main,"[[411190.0625, 586523.5], [407956.90625, 588892.0625]]"
1,Desert_Main,"[[326406.9375, 226519.09375]]"
1,Range_Main,"[[111008.4140625, 142257.265625], [146804.546875, 141433.03125]]"
2,Savage_Main,"[[99128.0859375, 217583.078125], [100022.2578125, 218565.03125]]"
2,Erangel_Main,"[[337699.125, 204166.328125], [330677.34375, 200545.921875]]"
4,Desert_Main,"[[150144.328125, 595189.875]]"
1,Range_Main,"[[149502.390625, 144194.21875]]"
4,Desert_Main,"[[646758, 376613.125], [644131.75, 375819.0625], [644617, 385451.34375], [646299.0625, 375614.28125]]"
4,Savage_Main,"[[188298.515625, 132629.6875], [188052.5625, 134734.921875], [185801.078125, 133748.203125]]"
4,Savage_Main,"[[242810.75, 308213.4375], [242404.234375, 307452.65625], [239529.734375, 303764.3125]]"
2,Savage_Main,"[[129874.1796875, 281174], [130172.59375, 281650.4375]]"
2,Desert_Main,"[[585767.25, 494776.875]]"
4,Erangel_Main,"[[355086.71875, 513417.1875]]"
4,Savage_Main,"[[87502.8984375, 139452.90625], [89327.234375, 139153.328125], [88772.125, 138734.84375]]"
2,Desert_Main,"[[344672.5625, 718153.5]]"
2,Savage_Main,"[[198658.96875, 126267.375], [199541.71875, 126229.9375]]"
4,Desert_Main,"[[548003.5625, 600227.125], [556239.875, 591288.5625], [550038.875, 596564.625]]"
2,Savage_Main,"[[176020.46875, 216584.3125]]"
1,Desert_Main,"[[327197.09375, 153714.515625]]"
4,Savage_Main,"[[194232.09375, 140585.03125], [194596.640625, 139449.046875]]"
4,Erangel_Main,"[[579297.5, 388243.1875]]"
4,Erangel_Main,"[[387580.71875, 213174.109375], [387982.5625, 210978.875]]"
4,Desert_Main,"[[516957.21875, 130644.4453125], [516950.65625, 133048.5], [519227.5, 129121.59375]]"
4,Erangel_Main,"[[158785.046875, 361390.71875]]"
4,Savage_Main,"[[217784.03125, 102460.375], [214197.453125, 104718.1875], [214269.3125, 104531.296875], [214026.03125, 104499.90625]]"
4,Savage_Main,"[[241658.4375, 100461.9609375], [241067.3125, 100914.046875], [238456.3125, 100814.3359375]]"
4,Savage_Main,"[[224524.65625, 253453.65625], [223492.0625, 257330.296875]]"
4,Savage_Main,"[[188554.171875, 354194.0625], [188528.890625, 352857.625]]"
4,Erangel_Main,"[[586278.0625, 402030.90625], [586463, 402984.34375], [585900.25, 398382.65625]]"
4,Erangel_Main,"[[108182.640625, 352921.4375], [107108.015625, 352860.59375]]"
4,Desert_Main,"[[176077.203125, 387529.3125], [174789.296875, 387936.90625], [176283.65625, 389738.90625]]"
2,Savage_Main,"[[69966.90625, 204051.59375]]"
4,Erangel_Main,"[[344037.71875, 291329.84375], [349823.28125, 286204.96875], [347499.90625, 282349.3125], [345116.625, 284231.40625]]"
2,Desert_Main,"[[386858.75, 625631.375]]"
4,Desert_Main,"[[526592.8125, 367026.1875]]"
4,Desert_Main,"[[385184.46875, 585984.0625], [388221.78125, 584184.1875]]"
4,Savage_Main,"[[252931.390625, 231457.375], [253145.03125, 231435.46875]]"
2,Desert_Main,"[[618684.625, 437701.78125], [618983.1875, 438312.34375]]"
4,Erangel_Main,"[[349961.59375, 209079.3125], [348015.78125, 205327.453125], [350250.90625, 209831.71875]]"
2,Erangel_Main,"[[378445.625, 351706.5], [379118.65625, 350740]]"
2,Erangel_Main,"[[290156.78125, 318801.5625], [289635.90625, 318197.0625]]"
2,Savage_Main,"[[192963.734375, 211157.3125], [191754.03125, 210542.3125]]"
4,Erangel_Main,"[[356450.78125, 513578.34375], [362224.6875, 507965], [358634.84375, 508495.0625]]"
2,Desert_Main,"[[194076.890625, 528228.0625], [193570.46875, 528017.8125]]"
4,Desert_Main,"[[581030.8125, -15275.1015625]]"
4,Savage_Main,"[[93380.078125, 221426.875]]"
1,Range_Main,[]
1,Desert_Main,[]
2,Savage_Main,"[[50865.27734375, 196813.5]]"
4,Erangel_Main,"[[291893.34375, 515891.625]]"
2,Erangel_Main,"[[473352.34375, 435452.28125], [474174.65625, 435930.78125]]"
4,Erangel_Main,"[[576810.4375, 498142.0625], [577058.0625, 498603.78125], [575367, 497567.90625]]"
4,Savage_Main,"[[281853.9375, 294959.625]]"
1,Erangel_Main,"[[433635.34375, 134281.609375]]"
2,Desert_Main,"[[241827.8125, 393426.46875]]"
2,Savage_Main,"[[148195.859375, 239046.234375], [146943.671875, 238805.328125]]"
4,Erangel_Main,"[[411406.625, 274866.5]]"
2,Savage_Main,"[[195170.8125, 120290.4609375]]"
4,Savage_Main,"[[201985.3125, 273808.59375], [200080.234375, 273102.375]]"
1,Savage_Main,"[[101052.015625, 171929.171875]]"
2,Erangel_Main,"[[393035.625, 626317.5625], [394077.4375, 631933.5625]]"
1,Savage_Main,"[[194741.15625, 104203.90625]]"
4,Desert_Main,"[[169527.84375, 286750.40625], [168819.375, 285728.03125], [169828.078125, 287298]]"
2,Savage_Main,"[[166172.390625, 371562.9375]]"
4,Erangel_Main,"[[504623.0625, 483500.71875]]"
4,Savage_Main,"[[192923.75, 305757.3125], [195116.234375, 306541.59375], [193481.28125, 298410.125]]"
4,Erangel_Main,"[[582041.5625, 599941.0625]]"
4,Savage_Main,"[[271476.34375, 136543.3125], [271581.65625, 136496.015625], [272196.9375, 137648.875], [271582.90625, 134839.875]]"
4,Erangel_Main,"[[529011.1875, 140832.3125], [527532.75, 139226.15625], [529817.1875, 141617.453125]]"
4,Erangel_Main,"[[631315.4375, 425045.0625]]"
1,Savage_Main,"[[67288.1875, 187428.3125]]"
4,Desert_Main,"[[269328.65625, 604815.4375]]"
4,Savage_Main,"[[245439.421875, 189383.15625], [243053.9375, 190318.671875], [245639.875, 189758.203125]]"
4,Desert_Main,"[[534349.5, 263269.375], [533905.125, 262959.46875], [534663.6875, 262531.1875]]"
2,Erangel_Main,"[[498639.59375, 183387.0625]]"
2,Desert_Main,"[[236629.46875, 535711.875], [238757.9375, 535082.375]]"
2,Desert_Main,"[[642462.4375, 565744.125]]"
1,Range_Main,"[[129032.890625, 137750.84375], [103686.5546875, 119882.9453125]]"
4,Savage_Main,"[[289258.3125, 244308], [289158.75, 244209.328125], [288121.1875, 245043.953125]]"
4,Erangel_Main,"[[506028.90625, 666459.3125], [506458.3125, 673687.25]]"
4,Erangel_Main,"[[395414.34375, 366234.875], [395756.15625, 367227.3125]]"
4,Desert_Main,[]
2,Savage_Main,"[[295481.21875, 120452.609375]]"
4,Savage_Main,"[[137217.9375, 293631.78125], [137262.0625, 293881.59375], [139071.703125, 299769.65625]]"
2,Savage_Main,"[[235872.1875, 184198.453125], [235836.109375, 184778.5625]]"
2,Desert_Main,"[[562647.875, 224661.640625]]"
4,Savage_Main,"[[346853.34375, 221508.15625], [345068.1875, 219771.296875]]"
4,Savage_Main,"[[250824.6875, 209248.671875], [250479.890625, 208800.296875], [250454.453125, 209532.390625], [252632.859375, 209151.3125]]"
4,Erangel_Main,"[[455206.21875, 192270.03125], [455857.78125, 192559.4375], [458748.90625, 191993.953125], [459613.0625, 194924.0625]]"
4,Savage_Main,"[[158387.5625, 315970.9375], [158325.546875, 313882.8125]]"
2,Erangel_Main,"[[360223.21875, 419147.9375], [360047.0625, 419099.40625]]"
1,Erangel_Main,"[[615339.5625, 423664.75]]"
1,Savage_Main,"[[168853.4375, 312552.375]]"
4,Desert_Main,"[[598847.8125, 420337.375]]"
4,Savage_Main,"[[204503.4375, 217852.15625], [204890.390625, 217206.53125], [204249.09375, 217248.421875]]"
1,Range_Main,"[[144954.90625, 138421.375]]"
2,Desert_Main,"[[537071.3125, 370898.875], [539010.625, 370805.03125]]"
4,Erangel_Main,"[[470541.90625, 359925.71875]]"
4,Savage_Main,"[[125055.1953125, 195070.421875], [124514.25, 195457.09375], [124540.765625, 194627.671875]]"
2,Savage_Main,"[[175504.015625, 338221.15625], [173948.234375, 339100.125]]"
1,Desert_Main,"[[516373.15625, 351133.1875]]"
4,Desert_Main,"[[351207.9375, 647869.75], [352125.9375, 641894.625], [355215.0625, 649155.6875]]"
4,Erangel_Main,"[[551795.625, 348846.21875], [551831.5, 345105.78125], [550979.8125, 350400.59375]]"
4,Savage_Main,"[[189672.53125, 248490.328125]]"
2,Savage_Main,"[[343086.5625, 159508.078125], [343257.40625, 159557.5]]"
1,Savage_Main,"[[90582.1171875, 194182.078125]]"
1,Range_Main,"[[54221.21875, 86530.0078125], [148917.703125, 142190.15625], [124738.9140625, 145653.71875]]"
4,Savage_Main,"[[196649.3125, 228559.859375], [200518.53125, 227612.15625]]"
4,Savage_Main,"[[129475.4296875, 154741.8125]]"
4,Erangel_Main,"[[678025, 336991.75], [677881.5625, 337981.3125], [678342.6875, 337800.78125]]"
2,Erangel_Main,"[[457011.84375, 458296.625], [452050.65625, 461803.4375]]"
4,Savage_Main,"[[120636.765625, 121181.3203125], [120718.90625, 121252.40625]]"
4,Erangel_Main,"[[529482.4375, 339952.90625]]"
1,Erangel_Main,"[[173136.171875, 475550]]"
4,Desert_Main,"[[557999.8125, 434309.0625], [562703.5625, 431616.78125], [552879.75, 435503.5625]]"
4,Erangel_Main,"[[472176.21875, 181586.390625], [471851.21875, 181510.0625]]"
4,Erangel_Main,"[[253677.453125, 302940.875]]"
4,Savage_Main,"[[260259.3125, 183343.640625], [261410.15625, 183970.734375]]"
2,Erangel_Main,"[[579617.9375, 415566.875], [578633.375, 416127.4375]]"
4,Erangel_Main,"[[419970.3125, 175398.578125], [423063.9375, 172042.671875], [423539.1875, 169162.453125]]"
1,Savage_Main,"[[188561, 241115.015625]]"
2,Savage_Main,"[[312467.3125, 274528.59375]]"
4,Savage_Main,"[[299123.03125, 256048.671875], [298406.875, 254172.1875]]"
2,Savage_Main,"[[205436.53125, 144947.640625]]"
4,Erangel_Main,"[[235055.734375, 331022], [236519.5625, 329319.59375]]"
4,Erangel_Main,"[[529089.875, 673725], [537003.0625, 671601.125], [531082.4375, 674077.125]]"
4,Savage_Main,"[[321415, 244742.390625], [321422.875, 245014.953125]]"
4,Savage_Main,"[[248574.234375, 194261.8125], [247093.78125, 194887.609375]]"
4,Savage_Main,"[[104390.65625, 200223.671875], [106702.328125, 200730.609375]]"
4,Erangel_Main,"[[637110.4375, 414159.78125]]"
2,Erangel_Main,"[[426513.625, 374144.4375]]"
4,Savage_Main,"[[147206.828125, 109209.9140625], [145100.171875, 110165.75], [147140.3125, 109484.9609375]]"
4,Desert_Main,"[[477984.46875, 540652.9375], [478122.46875, 540973.5625]]"
4,Desert_Main,"[[552782.25, 440074], [552115.625, 442724.9375], [551944.375, 442080.78125], [551906.75, 442807.59375]]"
2,Desert_Main,"[[354820.3125, 550444.1875]]"
4,Savage_Main,"[[306108.9375, 216100.234375], [305686.34375, 215740.890625], [306321.53125, 217408.796875], [304005.625, 215823.78125]]"
4,Savage_Main,"[[314936.03125, 238130.71875]]"
2,Savage_Main,"[[130179.359375, 166275.34375]]"
4,Savage_Main,"[[203340.703125, 213225.9375], [204484.75, 213381.09375]]"
4,Savage_Main,"[[171268.65625, 351328.90625], [170748.59375, 350699.59375]]"
4,Savage_Main,"[[250125.03125, 192924.5], [251799.234375, 195767.234375], [251181.75, 193424.953125], [251123.671875, 193865.65625]]"
2,Erangel_Main,"[[592556.0625, 665314.4375], [597006.25, 668382.125]]"
1,Savage_Main,"[[109961.65625, 108990.4453125]]"
4,Desert_Main,"[[179995.609375, 283423.65625], [179880, 283777.84375]]"
4,Erangel_Main,"[[539820.9375, 207237.28125], [540889.25, 209377.09375]]"
4,Erangel_Main,"[[319554.875, 345537.625], [323205.5625, 341991.21875], [319237.53125, 340533.03125]]"
1,Range_Main,[]
4,Savage_Main,"[[207624.171875, 169243.671875], [208185.453125, 169656.3125]]"
1,Erangel_Main,"[[399139.4375, 453364.03125]]"
2,Savage_Main,"[[217922.53125, 308402.78125], [218096.453125, 308244.59375]]"
2,Savage_Main,"[[237573.453125, 207196.296875]]"
2,Savage_Main,"[[123850.046875, 195280.953125]]"
4,Savage_Main,"[[253967.328125, 260408.3125]]"
4,Savage_Main,"[[133244.90625, 171078.8125], [133344.21875, 170998.34375], [132389.40625, 171837.3125]]"
2,Savage_Main,"[[253171.59375, 131637.515625]]"
4,Erangel_Main,"[[480655.625, 196866.96875], [471990, 195843.9375], [480378.375, 197164.15625]]"
1,Savage_Main,"[[292556.75, 220076.390625]]"
4,Savage_Main,"[[286050.84375, 156498.109375]]"
1,Range_Main,"[[148174.25, 141999.140625]]"
4,Savage_Main,"[[231688.03125, 287364.96875], [233821.5625, 283706.46875]]"
2,Savage_Main,"[[273020.71875, 111736.1640625], [272539.46875, 111792.4609375]]"
2,Savage_Main,"[[268893.8125, 239583.890625], [268276.625, 239178.234375]]"
4,Savage_Main,"[[226724.671875, 154238.65625], [227026.296875, 154349.890625]]"
4,Savage_Main,"[[227273.25, 166390.21875]]"
2,Savage_Main,"[[296578.625, 197594.109375]]"
4,Savage_Main,"[[251655.3125, 132832.78125]]"
1,Range_Main,"[[146889.0625, 139284.359375]]"
2,Desert_Main,"[[530685.625, 52639.73828125]]"
1,Range_Main,[]
4,Desert_Main,"[[443035.0625, 532044.125], [444608.84375, 530851.875]]"
1,Range_Main,"[[148390.0625, 140160.28125], [165597.40625, 60434.0078125]]"
4,Erangel_Main,"[[564497.875, 658782.625], [563051.8125, 654679.8125], [563923.375, 662009.25]]"
2,Erangel_Main,"[[260292.75, 322604.375], [262690.625, 322204.5]]"
4,Savage_Main,"[[289669.53125, 137715.5625], [289335.15625, 138146.4375], [289474.21875, 137990.5]]"
4,Erangel_Main,"[[127679.609375, 527179.8125]]"
1,Savage_Main,"[[240863.15625, 371951.1875]]"
4,Savage_Main,"[[126841.5390625, 232274.75], [126374.40625, 231618.296875]]"
2,Savage_Main,"[[227074.15625, 235282.359375], [228509.421875, 230674.5]]"
4,Savage_Main,"[[268321.21875, 164415.96875], [264804.65625, 162881.21875], [269003.6875, 164482.453125], [268555.71875, 167416.65625]]"
4,Savage_Main,"[[229278.09375, 75513.90625], [229173.890625, 75906.9375], [228912.03125, 75805.90625], [229228.578125, 75601.6875]]"
1,Savage_Main,"[[161620.09375, 169588.171875]]"
4,Erangel_Main,"[[575185.375, 590755.875]]"
4,Savage_Main,"[[271489.9375, 104226.2265625], [269675.71875, 102780.328125], [269352.84375, 101382.2265625]]"
4,Erangel_Main,"[[600512.75, 614650.625], [599772, 611982.8125], [600266.6875, 611876.25], [599223.5, 611784.125]]"
2,Savage_Main,"[[121254.5703125, 111358.375], [121003.109375, 111646.9609375]]"
4,Savage_Main,"[[287486.46875, 142469.1875], [288230.8125, 142160.171875], [288813.9375, 142424.09375], [290942.375, 141406.828125]]"
4,Savage_Main,"[[205902.9375, 213761.328125], [203936.015625, 216127.3125], [203756.53125, 214664.140625]]"
4,Erangel_Main,"[[504050.78125, 598678.625], [497144.34375, 594756.375], [496517, 597984.4375], [503591.34375, 597194.6875]]"
2,Savage_Main,"[[102348.53125, 198398.921875]]"
4,Desert_Main,"[[510833.84375, 518042.0625]]"
2,Erangel_Main,"[[365684.21875, 391952.15625], [367673.78125, 391497.125]]"
4,Desert_Main,"[[564170.9375, 343165.59375], [564318.375, 343073.0625]]"
4,Savage_Main,"[[153346.9375, 291422.8125], [152584.84375, 292658.9375]]"
2,Savage_Main,"[[204170.859375, 110673.796875]]"
2,Erangel_Main,"[[272477.8125, 484533.71875], [271731.21875, 484275.1875]]"
4,Savage_Main,"[[327861.65625, 186384.09375]]"
4,Desert_Main,"[[216334.671875, 553436.625], [216873.890625, 559160.1875], [216726.09375, 558132.625]]"
4,Savage_Main,"[[248764.78125, 142530.65625], [249059.46875, 142460.71875]]"
4,Erangel_Main,"[[357327.875, 367039.0625], [358435.625, 369142.90625], [356950.21875, 362530]]"
1,Desert_Main,"[[375610.84375, 258538.09375]]"
2,Erangel_Main,"[[430327.34375, 191914.671875]]"
2,Savage_Main,"[[255285.21875, 202614.3125], [256042.5, 204821.203125]]"
4,Erangel_Main,"[[443426.46875, 687336.25]]"
4,Savage_Main,"[[67859.6015625, 211102.890625], [68551.4609375, 210966.03125], [67173.1875, 212729.53125]]"
4,Savage_Main,"[[249045.828125, 312577.9375], [249440.390625, 310423.125]]"
4,Savage_Main,"[[157926.84375, 137974.53125]]"
4,Desert_Main,"[[290527.65625, 416091.625], [290066.3125, 416023.71875], [290434.375, 415828.75]]"
1,Range_Main,"[[150763.65625, 137815.875], [151171.21875, 140385.46875]]"
4,Desert_Main,"[[470773.15625, 198935.171875], [472185.90625, 201631.21875], [474584.84375, 201591.21875]]"
2,Savage_Main,"[[108825.140625, 259735.65625], [108567.9140625, 258440.859375]]"
4,Savage_Main,"[[193738.234375, 296708.0625]]"
4,Savage_Main,"[[160904.46875, 100323.4453125], [163637.609375, 97688.515625]]"
4,Savage_Main,"[[233978.515625, 255995.59375], [233486.8125, 253505.046875], [235669.734375, 257398.390625]]"
4,Savage_Main,"[[336099.84375, 220447.75]]"
4,Erangel_Main,"[[272801.4375, 523636.15625]]"
1,Desert_Main,"[[363889.875, 561326.6875]]"
4,Savage_Main,"[[110208.765625, 206052.359375], [111651.015625, 205137.53125], [113341.6640625, 206099.078125], [111595.984375, 201196.59375]]"
2,Savage_Main,"[[205296.8125, 164248.5], [204883.640625, 166504.203125]]"
4,Desert_Main,"[[311118.21875, 557110.375], [308376.4375, 556361.875]]"
4,Savage_Main,"[[197605.875, 246299.453125], [197876.109375, 245397.875], [197093.59375, 245426.828125]]"
4,Savage_Main,"[[264398, 150366.265625], [265051, 149729.171875], [265332.34375, 149511.34375]]"
1,Range_Main,"[[147288.5, 144781.546875]]"
4,Savage_Main,"[[56285.5390625, 146068.234375], [56193.9296875, 146067.546875]]"
4,Desert_Main,"[[360067, 415197.1875], [358054.59375, 415550.75], [359021.40625, 414908.78125]]"
4,Desert_Main,"[[438474.1875, 596557.625], [441754.46875, 600628.625]]"
1,Savage_Main,"[[312648.71875, 114013.8359375]]"
4,Savage_Main,"[[110476.5390625, 281211.625], [110925.546875, 281986.46875], [111078.8359375, 282046.71875]]"
4,Desert_Main,"[[545414.9375, 32471.25], [544825.375, 30902.2890625]]"
1,Range_Main,"[[127528.6953125, 138958.40625]]"
2,Erangel_Main,"[[224547.078125, 173118.0625], [218571.78125, 171879.234375]]"
1,Range_Main,"[[121480.3984375, 139079.28125], [96795.359375, 51364.67578125]]"
4,Savage_Main,"[[238673.53125, 112557.96875], [238414.5, 112950.0078125]]"
4,Desert_Main,"[[378426.625, 457747.1875], [378636, 457700.34375]]"
4,Savage_Main,"[[296521.375, 244469.78125], [298891.9375, 245457.890625], [297800.90625, 245787.75], [297640.8125, 244316.734375]]"
